Date,APOLLOHOSP.NS,ASIANPAINT.NS,BAJFINANCE.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,ADANIPORTS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,HDFC.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,ULTRACEMCO.NS,LT.NS,M&M.NS,TECHM.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,TCS.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,UPL.NS,SHREECEM.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TATACONSUM.NS,TITAN.NS,AXISBANK.NS,WIPRO.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS
2022-05-23,3716.949951171875,3174.199951171875,5794.0,332.1000061035156,685.8499755859375,3487.050048828125,970.0499877929688,184.3000030517578,3897.89990234375,4274.9501953125,2741.300048828125,1457.4000244140625,753.5499877929688,1018.2999877929688,1304.0,551.1500244140625,2624.699951171875,413.1499938964844,2379.800048828125,2175.949951171875,711.0499877929688,274.5,902.4000244140625,1468.4000244140625,547.5499877929688,1854.300048828125,5916.2998046875,1644.1500244140625,941.9000244140625,1142.9000244140625,7897.4501953125,150.14999389648438,16994.30078125,155.10000610351562,3321.75,224.60000610351562,2606.89990234375,1076.5,791.25,21941.69921875,460.8999938964844,922.0499877929688,421.45001220703125,1022.9500122070312,729.7000122070312,2151.300048828125,675.3499755859375,466.0,3786.14990234375,12572.900390625
2022-05-20,3668.0,3109.949951171875,5769.60009765625,332.79998779296875,687.9000244140625,3450.25,978.4000244140625,185.9499969482422,4304.7998046875,4249.10009765625,2707.800048828125,1488.3499755859375,767.5499877929688,1028.8499755859375,1320.949951171875,544.7000122070312,2590.14990234375,429.1000061035156,2325.949951171875,2201.60009765625,709.5499877929688,280.0,896.5,1455.1500244140625,631.0999755859375,1829.1500244140625,6128.64990234375,1610.0999755859375,903.7999877929688,1130.9000244140625,7586.60009765625,149.60000610351562,16862.0,161.89999389648438,3293.0,229.0500030517578,2624.449951171875,1071.3499755859375,808.25,22001.19921875,462.3999938964844,915.6500244140625,418.0,1170.5999755859375,739.5999755859375,2137.050048828125,673.0999755859375,459.6000061035156,3787.800048828125,12561.7001953125
2022-05-19,3631.800048828125,3046.89990234375,5707.0,326.6499938964844,674.25,3332.050048828125,938.0,181.1999969482422,4199.2001953125,3929.449951171875,2650.5,1457.800048828125,732.7999877929688,1009.4000244140625,1287.050048828125,528.7000122070312,2515.5,417.0,2264.550048828125,2136.300048828125,690.2999877929688,275.6499938964844,866.25,1427.1500244140625,600.2000122070312,1783.4000244140625,6072.60009765625,1547.949951171875,882.5499877929688,1108.3499755859375,7404.5498046875,148.0,16094.25,160.0,3261.949951171875,228.3000030517578,2479.85009765625,1056.6500244140625,814.0,22216.349609375,447.5,884.5999755859375,398.6499938964844,1122.1500244140625,721.2999877929688,2111.949951171875,650.2000122070312,451.1499938964844,3698.550048828125,12413.849609375
2022-05-18,3735.0,3100.10009765625,5815.2001953125,331.8999938964844,696.1500244140625,3394.35009765625,957.0999755859375,185.5500030517578,4366.7001953125,3905.800048828125,2696.0,1487.3499755859375,759.7999877929688,1073.699951171875,1313.9000244140625,550.0,2539.0,436.1000061035156,2291.39990234375,2184.550048828125,707.3499755859375,266.79998779296875,903.1500244140625,1509.199951171875,631.0499877929688,1846.800048828125,6233.75,1572.5,913.2999877929688,1172.050048828125,7566.5498046875,148.5,16343.599609375,163.1999969482422,3448.800048828125,227.89999389648438,2538.35009765625,1073.9000244140625,821.0999755859375,22501.30078125,458.0,899.1500244140625,415.1499938964844,1180.25,754.2999877929688,2166.75,659.4500122070312,481.25,3791.199951171875,12762.150390625
2022-05-17,3813.14990234375,3050.0,5837.2998046875,342.45001220703125,707.0499877929688,3368.85009765625,938.0,184.5500030517578,4303.35009765625,3904.0,2706.699951171875,1481.4000244140625,744.75,1082.9000244140625,1314.0,554.8499755859375,2523.5,428.3999938964844,2245.0,2190.550048828125,710.0,264.70001220703125,903.8499755859375,1518.449951171875,641.8499755859375,1840.300048828125,6107.75,1604.0999755859375,910.7999877929688,1198.199951171875,7532.7998046875,150.5,16323.400390625,163.14999389648438,3451.60009765625,238.64999389648438,2529.14990234375,1070.4000244140625,817.3499755859375,22035.80078125,467.29998779296875,891.75,424.1499938964844,1188.699951171875,734.25,2176.35009765625,654.9500122070312,486.6499938964844,3742.89990234375,12972.099609375
2022-05-16,3686.75,2999.89990234375,5645.39990234375,336.1000061035156,693.2000122070312,3284.89990234375,933.4000244140625,171.6999969482422,4218.10009765625,3888.39990234375,2617.949951171875,1452.25,712.5,1044.550048828125,1305.0999755859375,549.7000122070312,2495.89990234375,390.95001220703125,2217.25,2172.10009765625,683.0,254.10000610351562,885.9000244140625,1489.0999755859375,602.2999877929688,1812.8499755859375,6012.7998046875,1542.9000244140625,903.3499755859375,1189.050048828125,7247.60009765625,148.25,16218.849609375,153.5,3376.800048828125,235.1999969482422,2427.199951171875,1044.6500244140625,802.25,21980.849609375,455.0,885.5999755859375,405.3500061035156,1103.5,735.5,2109.60009765625,638.9500122070312,468.0,3715.85009765625,12655.25
2022-05-13,3547.800048828125,3064.0,5515.75,336.95001220703125,689.9000244140625,3278.5,934.5999755859375,168.6999969482422,4281.10009765625,3924.300048828125,2432.64990234375,1475.0999755859375,705.9000244140625,1052.1500244140625,1291.3499755859375,550.75,2449.14990234375,388.0,2194.10009765625,2132.949951171875,677.3499755859375,258.6000061035156,872.3499755859375,1504.4000244140625,600.4500122070312,1779.550048828125,6196.5498046875,1534.5,889.5,1202.8499755859375,7101.9501953125,144.14999389648438,16402.94921875,153.5500030517578,3414.89990234375,236.3000030517578,2426.60009765625,1044.949951171875,781.5499877929688,22565.349609375,444.6499938964844,882.5,404.29998779296875,1097.0,737.5999755859375,2091.699951171875,635.9500122070312,468.6499938964844,3642.10009765625,12608.2998046875
2022-05-12,3580.85009765625,3039.949951171875,5593.39990234375,339.95001220703125,705.4000244140625,3216.85009765625,920.75,167.0500030517578,4233.39990234375,3880.0,2384.64990234375,1485.8499755859375,713.2999877929688,1059.4000244140625,1303.050048828125,547.25,2401.199951171875,405.8500061035156,2138.800048828125,2150.449951171875,695.7999877929688,252.89999389648438,869.9000244140625,1508.800048828125,624.7999877929688,1760.9000244140625,6185.4501953125,1526.1500244140625,865.25,1212.800048828125,7253.64990234375,148.5500030517578,16220.0,156.5,3408.64990234375,235.89999389648438,2399.39990234375,1060.5999755859375,764.9500122070312,22627.400390625,462.6499938964844,850.0,372.29998779296875,1117.699951171875,738.0499877929688,2048.550048828125,649.6500244140625,473.79998779296875,3585.0,12850.7001953125
2022-05-11,3679.64990234375,3053.64990234375,5807.0,347.1000061035156,722.8499755859375,3259.85009765625,937.5999755859375,169.85000610351562,4293.7998046875,3884.050048828125,2389.14990234375,1535.3499755859375,759.9000244140625,1060.9000244140625,1348.5999755859375,563.5499877929688,2470.300048828125,422.54998779296875,2163.5,2219.10009765625,714.2000122070312,255.64999389648438,923.3499755859375,1526.75,648.9500122070312,1809.949951171875,6340.2001953125,1570.800048828125,887.0499877929688,1224.449951171875,7396.4501953125,152.5500030517578,16512.400390625,158.60000610351562,3412.0,239.1999969482422,2449.300048828125,1087.1500244140625,792.1500244140625,23382.30078125,476.54998779296875,854.7999877929688,388.1499938964844,1165.699951171875,744.0999755859375,2114.699951171875,672.3499755859375,471.8999938964844,3612.85009765625,13329.7998046875
2022-05-10,3686.89990234375,3086.35009765625,5928.4501953125,353.45001220703125,719.6500244140625,3246.550048828125,926.1500244140625,170.0500030517578,4296.35009765625,3914.0,2415.550048828125,1542.0999755859375,769.0999755859375,1072.550048828125,1341.050048828125,559.2000122070312,2469.75,423.0,2180.39990234375,2201.300048828125,711.2999877929688,259.75,910.75,1553.0,645.2999877929688,1797.1500244140625,6366.4501953125,1607.949951171875,888.3499755859375,1242.300048828125,7515.89990234375,155.4499969482422,16520.599609375,154.4499969482422,3438.75,243.64999389648438,2474.64990234375,1081.050048828125,789.7999877929688,24300.599609375,475.20001220703125,861.8499755859375,391.75,1164.9000244140625,745.7999877929688,2137.35009765625,659.75,477.6499938964844,3593.050048828125,13630.099609375
2022-05-09,3766.35009765625,3005.25,6036.9501953125,353.3999938964844,711.5,3252.050048828125,938.2999877929688,183.0500030517578,4231.10009765625,3905.800048828125,2344.300048828125,1551.75,792.5999755859375,1076.0999755859375,1319.8499755859375,563.8499755859375,2492.75,444.1000061035156,2116.64990234375,2168.300048828125,710.3499755859375,262.95001220703125,889.7000122070312,1570.3499755859375,678.3499755859375,1767.5,6224.60009765625,1616.1500244140625,895.2999877929688,1261.1500244140625,7360.2998046875,159.0,16504.349609375,164.75,3445.10009765625,245.14999389648438,2518.300048828125,1064.449951171875,777.5999755859375,24058.30078125,475.8999938964844,885.4000244140625,403.95001220703125,1252.25,758.25,2183.199951171875,663.7000122070312,483.1499938964844,3568.75,13783.849609375
2022-05-06,3827.35009765625,3016.25,6000.2998046875,357.29998779296875,710.25,3307.800048828125,934.75,187.39999389648438,4165.85009765625,3930.64990234375,2362.449951171875,1565.5999755859375,811.4000244140625,1050.199951171875,1317.5999755859375,565.9500122070312,2563.35009765625,443.75,2149.199951171875,2150.64990234375,719.25,266.6499938964844,915.4000244140625,1542.8499755859375,690.4000244140625,1775.300048828125,6200.2001953125,1622.449951171875,893.8499755859375,1290.75,7279.25,159.0,16995.44921875,166.9499969482422,3432.60009765625,238.39999389648438,2620.64990234375,1059.1500244140625,786.8499755859375,23973.650390625,483.95001220703125,883.2999877929688,408.54998779296875,1283.699951171875,764.9500122070312,2208.75,673.4000244140625,485.1000061035156,3499.75,13640.5
2022-05-05,3949.10009765625,3076.550048828125,6309.4501953125,361.0,718.9500122070312,3277.0,948.4000244140625,185.85000610351562,4365.7998046875,3963.800048828125,2433.550048828125,1606.9000244140625,811.3499755859375,1072.050048828125,1352.949951171875,569.75,2501.64990234375,461.6000061035156,2166.60009765625,2215.39990234375,728.7999877929688,262.04998779296875,936.7999877929688,1585.1500244140625,707.75,1797.5999755859375,6355.7001953125,1637.6500244140625,899.0499877929688,1263.3499755859375,7407.64990234375,158.39999389648438,17603.75,164.85000610351562,3513.39990234375,233.75,2640.89990234375,1083.6500244140625,823.25,25088.650390625,480.0,878.1500244140625,426.29998779296875,1284.25,776.3499755859375,2262.0,702.3499755859375,501.1499938964844,3523.89990234375,14139.25
2022-05-04,4013.300048828125,3100.85009765625,6339.75,363.45001220703125,722.4000244140625,3385.449951171875,957.5499877929688,187.35000610351562,4344.14990234375,3992.35009765625,2483.199951171875,1622.25,812.7999877929688,1044.949951171875,1356.0,567.5999755859375,2409.5,461.6499938964844,2171.550048828125,2206.949951171875,724.25,259.75,978.2999877929688,1535.550048828125,711.5499877929688,1775.5999755859375,6521.9501953125,1633.949951171875,896.0999755859375,1212.800048828125,7397.89990234375,158.64999389648438,18087.75,162.25,3479.75,237.60000610351562,2693.64990234375,1077.8499755859375,824.2000122070312,25193.5,479.6499938964844,900.9000244140625,423.5,1261.3499755859375,803.2999877929688,2289.949951171875,707.2000122070312,491.75,3496.89990234375,14322.4501953125
2022-05-02,4304.75,3200.0,6626.14990234375,366.45001220703125,741.3499755859375,3271.300048828125,976.5999755859375,187.64999389648438,4509.64990234375,4123.89990234375,2552.5,1679.550048828125,856.5499877929688,1066.9000244140625,1403.699951171875,579.8499755859375,2487.300048828125,484.3999938964844,2230.5,2264.0,741.0,263.1499938964844,1018.0999755859375,1541.0,731.9500122070312,1774.3499755859375,6679.0,1679.449951171875,921.3499755859375,1231.199951171875,7634.75,157.5,18440.55078125,156.35000610351562,3542.39990234375,231.5500030517578,2780.449951171875,1081.050048828125,830.25,26230.19921875,491.0,923.4000244140625,432.8500061035156,1295.199951171875,824.4000244140625,2386.550048828125,727.3499755859375,495.0,3623.449951171875,14957.4501953125
2022-04-29,4454.35009765625,3237.199951171875,6671.7998046875,362.6000061035156,739.0,3279.25,981.2000122070312,182.85000610351562,4505.39990234375,4131.9501953125,2630.35009765625,1692.300048828125,856.4000244140625,1079.25,1384.5999755859375,582.4000244140625,2506.64990234375,482.6499938964844,2234.85009765625,2229.699951171875,743.2999877929688,259.54998779296875,978.5499877929688,1567.550048828125,727.1500244140625,1790.75,6630.25,1694.3499755859375,922.0999755859375,1259.0,7717.7998046875,156.1999969482422,18330.30078125,160.4499969482422,3546.699951171875,227.75,2790.25,1105.5,822.9000244140625,25921.5,496.29998779296875,928.6500244140625,437.6000061035156,1271.050048828125,823.75,2458.199951171875,728.5999755859375,508.79998779296875,3729.550048828125,14911.150390625
2022-04-28,4537.85009765625,3247.699951171875,6727.64990234375,369.3500061035156,747.3499755859375,3357.89990234375,981.2000122070312,190.25,4564.60009765625,4122.14990234375,2679.949951171875,1711.9000244140625,887.0999755859375,1092.5,1371.3499755859375,571.4000244140625,2517.300048828125,488.6000061035156,2241.85009765625,2224.0,747.1500244140625,261.1000061035156,988.3499755859375,1582.5999755859375,729.0999755859375,1765.6500244140625,6616.9501953125,1719.25,922.9000244140625,1271.300048828125,7888.14990234375,159.6999969482422,18427.69921875,164.8000030517578,3584.300048828125,235.60000610351562,2819.85009765625,1116.8499755859375,824.2999877929688,25872.599609375,507.5,921.0,436.04998779296875,1260.8499755859375,811.6500244140625,2513.199951171875,779.7999877929688,522.5499877929688,3834.39990234375,15011.849609375
2022-04-27,4522.9501953125,3148.35009765625,6714.10009765625,366.5,752.5,3338.25,977.75,187.5,4530.60009765625,4077.050048828125,2655.449951171875,1700.199951171875,887.2999877929688,1095.5999755859375,1372.550048828125,547.6500244140625,2500.0,492.29998779296875,2145.10009765625,2218.699951171875,736.7000122070312,257.5,974.5,1552.800048828125,720.5999755859375,1741.5,6548.4501953125,1677.050048828125,926.8499755859375,1261.25,7788.39990234375,155.64999389648438,18223.0,164.85000610351562,3561.199951171875,229.3000030517578,2778.35009765625,1074.199951171875,798.4000244140625,25574.80078125,497.25,906.0999755859375,430.25,1246.699951171875,798.5999755859375,2492.35009765625,765.9000244140625,518.9500122070312,3905.64990234375,14826.400390625
2022-04-26,4624.0498046875,3125.64990234375,7240.5498046875,372.8500061035156,756.2999877929688,3372.699951171875,978.4000244140625,191.39999389648438,4519.60009765625,4154.5498046875,2649.300048828125,1718.0,909.5,1094.300048828125,1372.050048828125,549.8499755859375,2407.25,493.45001220703125,2148.35009765625,2230.199951171875,753.75,258.95001220703125,980.4500122070312,1581.0,721.2000122070312,1742.699951171875,6660.2001953125,1699.949951171875,940.1500244140625,1275.449951171875,7906.75,157.0,18415.75,166.9499969482422,3546.300048828125,231.60000610351562,2775.64990234375,1094.8499755859375,812.3499755859375,26171.30078125,505.5,918.0499877929688,434.8999938964844,1233.5999755859375,822.0499877929688,2548.199951171875,775.0,529.25,3892.10009765625,15434.349609375
2022-04-25,4676.0498046875,3130.60009765625,7005.5,369.70001220703125,739.3499755859375,3295.89990234375,953.1500244140625,188.4499969482422,4410.10009765625,4115.4501953125,2594.14990234375,1693.699951171875,859.5499877929688,1089.8499755859375,1365.75,540.0,2288.60009765625,495.5,2100.75,2210.5,752.2000122070312,255.25,946.5499877929688,1561.0999755859375,715.7000122070312,1728.8499755859375,6595.0498046875,1657.3499755859375,904.0,1270.4000244140625,7912.35009765625,156.10000610351562,18174.69921875,169.64999389648438,3548.199951171875,222.85000610351562,2695.0,1091.25,803.0499877929688,25649.599609375,494.75,900.0,425.1499938964844,1220.3499755859375,792.75,2453.89990234375,780.7000122070312,529.3499755859375,3682.949951171875,15265.150390625
2022-04-22,4813.7001953125,3164.39990234375,7110.75,393.3999938964844,738.75,3364.10009765625,967.0,202.14999389648438,4492.5,4192.75,2631.5,1716.8499755859375,874.1500244140625,1102.050048828125,1355.5999755859375,554.0499877929688,2294.25,514.1500244140625,2126.949951171875,2206.39990234375,747.6500244140625,261.1000061035156,959.8499755859375,1585.449951171875,723.4000244140625,1727.75,6744.10009765625,1694.3499755859375,920.6500244140625,1306.5,7904.5,160.4499969482422,18187.75,174.0,3612.550048828125,225.4499969482422,2758.800048828125,1137.25,816.5499877929688,25855.25,500.6000061035156,924.7999877929688,438.8500061035156,1277.550048828125,815.5999755859375,2512.699951171875,780.5999755859375,537.7000122070312,3642.5,15454.2001953125
2022-04-21,4885.25,3158.25,7138.10009765625,397.70001220703125,735.75,3359.89990234375,998.5499877929688,206.89999389648438,4529.0498046875,4320.2998046875,2651.5,1764.25,850.5,1099.199951171875,1374.3499755859375,570.9500122070312,2317.64990234375,540.25,2197.949951171875,2230.64990234375,762.3499755859375,260.3999938964844,989.25,1618.800048828125,734.2000122070312,1760.8499755859375,6846.5,1714.5,911.0,1312.699951171875,7879.2001953125,162.6999969482422,18202.94921875,174.14999389648438,3628.64990234375,227.25,2782.10009765625,1144.550048828125,829.1500244140625,26056.55078125,516.2999877929688,944.0999755859375,448.04998779296875,1302.1500244140625,820.0499877929688,2521.0,801.7999877929688,539.2000122070312,3702.35009765625,15835.75
2022-04-20,4780.9501953125,3083.0,7032.5,389.95001220703125,739.3499755859375,3304.199951171875,1012.0499877929688,199.10000610351562,4455.64990234375,4293.39990234375,2536.800048828125,1736.5999755859375,827.6500244140625,1089.4000244140625,1354.300048828125,559.2999877929688,2274.85009765625,545.0,2164.949951171875,2180.199951171875,755.5499877929688,259.54998779296875,972.5499877929688,1587.699951171875,738.8499755859375,1721.300048828125,6807.14990234375,1691.5999755859375,881.25,1309.199951171875,7666.7001953125,160.5,18305.19921875,175.5,3556.800048828125,227.0,2718.449951171875,1128.3499755859375,825.25,25713.849609375,509.29998779296875,923.5,440.54998779296875,1314.25,810.4500122070312,2482.699951171875,794.7000122070312,536.5,3720.75,15509.2998046875
2022-04-19,4816.35009765625,2991.199951171875,7259.5498046875,375.8500061035156,723.5,3267.89990234375,1000.2999877929688,197.75,4411.39990234375,4209.7001953125,2454.85009765625,1720.4000244140625,819.2999877929688,1070.25,1342.199951171875,546.7000122070312,2263.25,540.7999877929688,2113.050048828125,2140.199951171875,766.2999877929688,261.54998779296875,963.7999877929688,1562.0,746.4000244140625,1707.5,6585.7001953125,1705.75,872.5,1301.199951171875,7435.10009765625,160.64999389648438,17948.599609375,177.14999389648438,3471.89990234375,227.85000610351562,2640.800048828125,1124.699951171875,804.9000244140625,24860.900390625,511.79998779296875,922.0,424.95001220703125,1326.5999755859375,791.3499755859375,2452.60009765625,797.7999877929688,530.4500122070312,3657.14990234375,15720.5498046875
2022-04-18,4554.5,3021.550048828125,7261.4501953125,371.75,729.5,3343.89990234375,1027.8499755859375,189.4499969482422,4524.89990234375,4284.9501953125,2511.0,1741.300048828125,842.7000122070312,1101.75,1395.449951171875,574.2999877929688,2285.39990234375,545.3499755859375,2177.64990234375,2263.5,757.7999877929688,270.1000061035156,977.4500122070312,1621.4000244140625,767.8499755859375,1750.4000244140625,6639.60009765625,1738.3499755859375,874.0999755859375,1344.550048828125,7573.5,163.1999969482422,18561.5,175.8000030517578,3528.050048828125,231.10000610351562,2543.85009765625,1173.4000244140625,805.1500244140625,25435.349609375,509.5,927.5,433.79998779296875,1339.0999755859375,822.2999877929688,2493.449951171875,798.8499755859375,538.5999755859375,3714.60009765625,15827.25
2022-04-13,4744.4501953125,3080.64990234375,7328.4501953125,379.0,740.6500244140625,3349.64990234375,1016.5999755859375,186.60000610351562,4499.25,4299.2001953125,2491.449951171875,1765.949951171875,840.5,1125.0999755859375,1464.949951171875,564.8499755859375,2274.39990234375,546.75,2152.14990234375,2378.5,762.25,269.54998779296875,983.4000244140625,1748.550048828125,766.3499755859375,1779.5999755859375,6730.0498046875,1760.800048828125,866.0999755859375,1410.449951171875,7469.5,153.9499969482422,18382.400390625,174.25,3661.949951171875,229.5,2551.64990234375,1146.9000244140625,818.6500244140625,25363.55078125,517.7000122070312,936.75,431.04998779296875,1319.5,817.5999755859375,2461.35009765625,793.0499877929688,559.2000122070312,3697.300048828125,16090.0498046875
2022-04-12,4626.2998046875,3128.64990234375,7274.5,380.6000061035156,741.6500244140625,3344.10009765625,1027.25,186.0,4473.39990234375,4372.35009765625,2521.800048828125,1755.5,844.9000244140625,1131.1500244140625,1493.5,562.2999877929688,2297.89990234375,542.3499755859375,2132.25,2425.699951171875,763.8499755859375,264.79998779296875,985.0999755859375,1742.449951171875,755.9000244140625,1801.8499755859375,6775.5498046875,1747.699951171875,860.7999877929688,1415.0,7618.35009765625,152.60000610351562,18417.80078125,168.89999389648438,3691.10009765625,233.10000610351562,2561.050048828125,1149.0999755859375,805.6500244140625,25122.650390625,512.8499755859375,921.2999877929688,438.29998779296875,1320.25,812.0999755859375,2488.199951171875,798.4500122070312,558.7000122070312,3712.050048828125,16318.0498046875
2022-04-11,4662.14990234375,3157.449951171875,7336.64990234375,388.3500061035156,758.0499877929688,3350.64990234375,1025.5,196.39999389648438,4503.7998046875,4380.5,2545.60009765625,1820.1500244140625,854.5499877929688,1133.5,1496.1500244140625,567.4000244140625,2335.39990234375,576.3499755859375,2163.050048828125,2424.699951171875,759.5999755859375,267.5,980.4500122070312,1766.550048828125,767.4000244140625,1783.449951171875,6858.75,1781.5,856.8499755859375,1449.199951171875,7565.39990234375,153.10000610351562,18426.349609375,171.1999969482422,3696.39990234375,230.89999389648438,2610.199951171875,1142.5,819.8499755859375,25203.650390625,514.9000244140625,925.4000244140625,452.04998779296875,1357.9000244140625,821.5,2489.85009765625,786.0499877929688,571.0999755859375,3787.14990234375,16577.849609375
2022-04-08,4606.14990234375,3206.25,7366.60009765625,384.54998779296875,762.0999755859375,3347.89990234375,1011.5999755859375,194.5500030517578,4505.9501953125,4430.35009765625,2555.199951171875,1771.25,839.2999877929688,1165.3499755859375,1514.6500244140625,564.7999877929688,2362.449951171875,581.75,2183.050048828125,2458.25,754.2999877929688,267.79998779296875,985.5999755859375,1814.5999755859375,756.5999755859375,1784.5,6837.0,1830.75,857.4000244140625,1448.75,7557.9501953125,152.0500030517578,18452.80078125,170.89999389648438,3685.64990234375,232.60000610351562,2615.64990234375,1160.449951171875,809.75,25260.650390625,516.0999755859375,924.5999755859375,452.04998779296875,1370.75,817.7000122070312,2509.949951171875,794.9000244140625,583.6500244140625,3810.35009765625,16749.0
2022-04-07,4536.5,3155.0,7290.2001953125,380.79998779296875,762.4000244140625,3294.10009765625,1036.699951171875,190.75,4448.4501953125,4317.39990234375,2538.39990234375,1681.949951171875,817.4000244140625,1173.300048828125,1516.75,559.0,2350.60009765625,574.75,2164.800048828125,2462.699951171875,748.5499877929688,256.6499938964844,972.5999755859375,1811.0,728.0499877929688,1766.449951171875,6736.64990234375,1826.300048828125,834.2999877929688,1468.550048828125,7640.5,153.5,18188.400390625,168.85000610351562,3684.14990234375,231.35000610351562,2572.85009765625,1108.8499755859375,803.3499755859375,24742.5,514.9500122070312,930.9500122070312,449.5,1349.5,804.9000244140625,2458.35009765625,792.0999755859375,580.8499755859375,3802.25,16553.900390625
2022-04-06,4511.75,3154.0,7346.9501953125,385.79998779296875,775.6500244140625,3282.5,1029.0,193.85000610351562,4386.89990234375,4276.75,2530.699951171875,1699.75,849.8499755859375,1170.5,1550.8499755859375,555.8499755859375,2346.89990234375,581.25,2142.050048828125,2536.050048828125,741.5999755859375,259.6000061035156,968.2999877929688,1828.8499755859375,737.4000244140625,1779.4000244140625,6736.14990234375,1852.800048828125,827.8499755859375,1459.3499755859375,7744.2001953125,153.0,18216.75,172.8000030517578,3755.35009765625,236.64999389648438,2619.050048828125,1107.0999755859375,805.2999877929688,24733.0,513.9500122070312,928.0999755859375,456.1499938964844,1370.75,809.25,2540.050048828125,773.7000122070312,593.5499877929688,3801.800048828125,16720.0
2022-04-05,4554.25,3140.800048828125,7388.4501953125,380.0,766.5999755859375,3303.39990234375,1021.4500122070312,187.89999389648438,4461.2001953125,4329.89990234375,2543.449951171875,1702.300048828125,848.0499877929688,1195.449951171875,1608.25,569.6500244140625,2332.25,586.8499755859375,2139.800048828125,2623.699951171875,741.7999877929688,259.45001220703125,973.25,1861.0999755859375,733.4500122070312,1802.199951171875,6726.14990234375,1836.050048828125,836.5499877929688,1489.050048828125,7761.85009765625,149.10000610351562,18023.19921875,171.85000610351562,3814.800048828125,233.0500030517578,2626.050048828125,1118.3499755859375,793.5499877929688,25157.94921875,509.3999938964844,929.0999755859375,458.04998779296875,1344.9000244140625,806.6500244140625,2549.199951171875,783.0999755859375,599.1500244140625,3809.699951171875,16818.849609375
2022-04-04,4564.9501953125,3118.0,7490.64990234375,380.20001220703125,767.7999877929688,3270.0,1027.800048828125,187.75,4497.60009765625,4317.14990234375,2508.949951171875,1679.699951171875,818.5499877929688,1187.050048828125,1656.800048828125,571.7999877929688,2311.75,587.5,2128.449951171875,2680.050048828125,746.5999755859375,255.4499969482422,987.2000122070312,1882.949951171875,732.7000122070312,1836.050048828125,6743.89990234375,1826.3499755859375,833.7000122070312,1498.6500244140625,7774.7998046875,144.3000030517578,17820.150390625,168.0500030517578,3770.35009765625,227.39999389648438,2663.699951171875,1126.300048828125,784.3499755859375,24765.05078125,512.4000244140625,926.0499877929688,446.75,1341.9000244140625,788.0999755859375,2517.0,784.0999755859375,605.5999755859375,3763.64990234375,17196.349609375
2022-04-01,4506.89990234375,3114.14990234375,7408.10009765625,374.3999938964844,758.5,3230.64990234375,1014.8499755859375,186.14999389648438,4379.7001953125,4279.4501953125,2481.199951171875,1669.949951171875,785.75,1169.6500244140625,1506.0,550.3499755859375,2240.14990234375,570.5,2078.14990234375,2452.300048828125,736.25,253.3000030517578,968.5999755859375,1903.550048828125,732.2000122070312,1776.6500244140625,6670.5498046875,1790.0999755859375,826.5499877929688,1487.0999755859375,7700.0498046875,142.9499969482422,17557.19921875,167.9499969482422,3758.75,225.0500030517578,2655.85009765625,1113.3499755859375,781.5499877929688,24612.849609375,508.20001220703125,908.7000122070312,441.1499938964844,1317.0999755859375,789.7999877929688,2520.85009765625,774.5499877929688,601.7999877929688,3739.89990234375,17139.19921875
2022-03-31,4516.10009765625,3079.949951171875,7259.9501953125,359.3500061035156,754.9500122070312,3206.39990234375,1018.0499877929688,183.0500030517578,4402.0498046875,4295.4501953125,2457.14990234375,1664.0,774.2000122070312,1163.75,1470.3499755859375,538.2000122070312,2294.14990234375,569.5,2048.64990234375,2390.39990234375,730.2999877929688,250.64999389648438,935.4000244140625,1906.8499755859375,732.6500244140625,1753.8499755859375,6602.2998046875,1767.6500244140625,806.5499877929688,1499.449951171875,7561.2998046875,135.0,17380.55078125,163.89999389648438,3739.949951171875,216.8000030517578,2634.75,1121.449951171875,769.5999755859375,24032.599609375,493.54998779296875,914.75,433.75,1307.199951171875,777.4000244140625,2536.14990234375,761.1500244140625,591.9000244140625,3653.0,17060.44921875
